Received Ninja Tokens,Price in BNB,Total BNB,Total Ninja Sold
1436.364301579112229832,0.003481011046085657,515,376399.018730594821029646
1424.681099259177634381,0.003509557333637653,520,377823.699829853998664027
1413.196719705776764187,0.003538077841732455,525,379236.896549559775428214
1401.906044388237729819,0.003566572824202277,530,380638.802593948013158033
1390.804130428999555048,0.00359504253014961,535,382029.606724377012713081
1379.886203096098535665,0.003623487204076195,540,383409.492927473111248746
1369.147648678676480501,0.003651907086007378,545,384778.640576151787729247
1358.584007722853346595,0.003680302411612063,550,386137.224583874641075842
1348.190968606828285559,0.003708673412318448,555,387485.415552481469361401
1337.96436143548048676,0.003737020315425726,560,388823.379913916949848161
1327.900152236043879439,0.003765343344211932,565,390151.2800661529937276
1317.994437437636331487,0.003793642718038091,570,391469.274503590630059087
1308.243438618542278682,0.003821918652448827,575,392777.517942209172337769
1298.643497506184860905,0.003850171359269588,580,394076.161439715357198674
1289.191071215686129164,0.003878401046700611,585,395365.352510931043327838
1279.882727713807648918,0.003906607919407786,590,396645.235238644850976756
1270.715141495894276428,0.003934792178610516,595,397915.950380140745253184
1261.68508946421597486,0.003962954022166725,600,399177.635469604961228044
1252.789446996820792188,0.003991093644655109,605,400430.424916601782020232
1244.025184196680686592,0.004019211237454738,610,401674.450100798462706824
1235.389362311534551627,0.004047306988822139,615,402909.839463109997258451
1226.879130315413041112,0.004075381083965925,620,404136.718593425410299563
1218.491721643370812414,0.004103433705119093,625,405355.210315068781111977
1210.224451071456524584,0.004131465031609066,630,406565.434766140237636561
1202.074711734422033728,0.004159475239925573,635,407767.509477874659670289
1194.039972274112193471,0.004187464503786448,640,408961.54945014877186376
1186.117774111887766244,0.004215432994201421,645,410147.667224260659630004
1178.305728838818272875,0.004243380879533986,650,411325.972953099477902879
1170.601515717741079511,0.004271308325561415,655,412496.57446881721898239
1163.002879291619416671,0.004299215495532978,660,413659.577348108838399061
1155.507627092946981256,0.004327102550226445,665,414815.084975201785380317
1148.113627449241797673,0.004354969648002937,670,415963.19860265102717799
1140.818807379948502088,0.004382816944860162,675,417104.017410030975680078
1133.621150580327450584,0.004410644594484128,680,418237.638560611303130662
1126.518695488152226775,0.00443845274829936,685,419364.157256099455357437
1119.509533429265336494,0.004466241555517685,690,420483.666789528720693931
1112.591806838256143664,0.004494011163185636,695,421596.258596366976837595
1105.763707550726363798,0.004521761716230524,700,422702.022303917703201393
1099.023475163797561759,0.004549493357505219,705,423801.045779081500763152
1092.369395461692906537,0.00457720622783169,710,424893.415174543193669689
1085.799798903392666887,0.004604900466043342,715,425979.214973446586336576
1079.31305916952028289,0.004632576209026193,720,427058.528032616106619466
1072.907591765763964637,0.004660233591758939,725,428131.435624381870584103
1066.581852680278249487,0.004687872747351923,730,429198.01747706214883359
1060.33433709264134994,0.004715493807085066,735,430258.35181415479018353
1054.163578132067962517,0.004743096900444789,740,431312.515392286858146047
1048.06814568269396506,0.004770682155159943,745,432360.583537969552111107
1042.046645233859553165,0.004798249697236809,750,433402.630183203411664272
1036.097716773421272552,0.004825799650993173,755,434438.727899976832936824
1030.220033722221481177,0.004853332139091513,760,435468.947933699054418001
1024.4123019079363841,0.004880847282571337,765,436493.360235606990802101
1018.673258576611262701,0.004908345200880685,770,437512.033494183602064802
1013.001671440274181822,0.004935826011906828,775,438525.035165623876246624
1007.396337759097597164,0.004963289832006187,780,439532.431503382973843788
1001.856083456651174272,0.004990736776033503,785,440534.28758683962501806
996.379762266859025368,0.005018166957370273,790,441530.667349106484043428
990.966254911340709756,0.005045580487952475,795,442521.633604017824753184
985.614468305877950684,0.005072977478297617,800,443507.248072323702703868
980.32333479480830497,0.005100358037531108,805,444487.571407118511008838
975.09181141220317656,0.005127722273411992,810,445462.663218530714185398
969.918879168740773923,0.005155070292358057,815,446432.582097699454959321
964.803542363235044936,0.005182402199470335,820,447397.385640062690004257
959.744827917829441466,0.00520971809855701,825,448357.130467980519445723
954.741784735909719452,0.005237018092156766,830,449311.872252716429165175
949.793483081833009211,0.005264302281561565,835,450261.665735798262174386
944.89901398161122691,0.005291570766838905,840,451206.564749779873401296
940.057488643725665146,0.005318823646853538,845,452146.622238423599066442
935.268037899286414343,0.005346061019288698,850,453081.890276322885480785
930.529811660785236104,0.005373282980666821,855,454012.420087983670716889
925.841978398723736885,0.0054004896263698,860,454938.262066382394453774
921.203724635430271477,0.005427681050658765,865,455859.465791017824725251
916.614254455409030928,0.00545485734669342,870,456776.080045473233756179
912.072789031593323588,0.005482018606550934,875,457688.152834504827079767
907.578566166902220572,0.005509164921244413,880,458595.731400671729300339
903.130839850525583198,0.00553629638074095,885,459498.862240522254883537
898.728879828387090421,0.005563413073979277,890,460397.591120350641973958
894.37197118725830532,0.005590515088887025,895,461291.963091537900279278
890.059413952019124002,0.005617602512397602,900,462182.02250548991940328
885.790522695581196627,0.005644675430466696,905,463067.813028185500599907
881.564626161011154293,0.005671733928088429,910,463949.3776543465117542
877.381066895409769424,0.005698778089311148,915,464826.758721241921523624
873.239200895121570604,0.005725807997252878,920,465699.997922137043094228
869.138397261866971822,0.005752823734116449,925,466569.13631939891006605
865.078037869405704874,0.005779825381204293,930,467434.214357268315770924
861.057517040356303602,0.005806813018932925,935,468295.271874308672074526
857.076241232811618785,0.005833786726847123,940,469152.348115541483693311
853.133628736404879848,0.005860746583633809,945,470005.481744277888573159
849.229109377494698933,0.005887692667135633,950,470854.710853655383272092
845.362124233150667267,0.005914625054364277,955,471700.072977888533939359
841.53212535363385432,0.005941543821513491,960,472541.605103242167793679
837.738575493078616408,0.005968449043971844,965,473379.343678735246410087
833.980947848093680973,0.00599534079633523,970,474213.32462658334009106
830.258725804011522229,0.006022219152419104,975,475043.583352387351613289
826.571402688525607931,0.006049084185270482,980,475870.15475507587722122
822.918481532465199495,0.006075935967179689,985,476693.073236608342420715
819.299474837467050771,0.006102774569691872,990,477512.372711445809471486
815.713904350312595645,0.00612960006361829,995,478328.086615796122067131
812.161300843708061359,0.006156412519047367,1000,479140.24791663983012849
808.641203903293411982,0.006183212005355538,1005,479948.889120543123540472
805.153161720674132777,0.006209998591217869,1010,480754.042282263797673249
801.696730892277628437,0.006236772344618478,1015,481555.739013156075301686
798.271476223843442393,0.006263533332860748,1020,482354.010489379918744079
794.876970540363626009,0.006290281622577341,1025,483148.887459920282370088
791.512794501296410055,0.006317017279740018,1030,483940.400254421578780143
788.178536420882870133,0.006343740369669275,1035,484728.578790842461650276
784.873792093402545892,0.006370450957043783,1040,485513.452582935864196168
781.598164623209983338,0.006397149105909661,1045,486295.050747559074179506
778.351264259399932117,0.00642383487968956,1050,487073.402011818474111623
775.132708234954456615,0.006450508341191588,1055,487848.534720053428568238
771.942120610230521657,0.006477169552618055,1060,488620.476840663659089895
768.779132120651700756,0.006503818575574061,1065,489389.255972784310790651
765.643380028472536767,0.006530455471075922,1070,490154.899352812783327418
762.534507978488770741,0.00655708029955944,1075,490917.433860791272098159
759.452165857571153335,0.006583693120888021,1080,491676.886026648843251494
756.396009657904872745,0.006610293994360638,1085,492433.282036306748124239
753.365701343820781536,0.006636882978719655,1090,493186.647737650568905775
750.360908722108589576,0.006663460132158508,1095,493937.008646372677495351
747.381305315706018623,0.006690025512329236,1100,494684.389951688383513974
744.426570240661592767,0.006716579176349894,1105,495428.816521929045106741
741.496388086272274421,0.006743121180811814,1110,496170.312910015317381162
738.590448798300554002,0.006769651581786748,1115,496908.903358813617935164
735.708447565178868766,0.006796170434833879,1120,497644.61180637879680393
732.850084707112368053,0.006822677795006707,1125,498377.461891085909171983
730.015065567994063779,0.006849173716859815,1130,499107.476956653903235762
727.203100410049311545,0.006875658254455517,1135,499834.680057063952547307
724.41390431112936394,0.006902131461370382,1140,500559.093961375081911247
721.64719706457642831,0.006928593390701656,1145,501280.741158439658339557
718.902703081585250686,0.006955044095073559,1150,501999.643861521243590243
716.180151295988740058,0.006981483626643486,1155,502715.824012817232330301
713.479275071397546701,0.007007912037108088,1160,503429.303287888629877002
710.799812110625818658,0.007034329377709263,1165,504140.10309999925569566
708.141504367337585476,0.007060735699240029,1170,504848.244604366593281136
705.504097959850361271,0.007087131052050311,1175,505553.748702326443642407
702.887343087034623636,0.007113515486052617,1180,506256.636045413478266043
700.290993946249813897,0.007139889050727632,1185,506956.92703935972807994
697.714808653259420863,0.007166251795129706,1190,507654.641848012987500803
695.15854916406955743,0.007192603767892254,1195,508349.800397177057058233
692.621981198637219941,0.007218945017233071,1200,509042.422378375694278174
690.104874166396136753,0.007245275590959547,1205,509732.527252542090414927
687.607001093549767587,0.007271595536473811,1210,510420.134253635640182514
685.128138552082611356,0.007297904900777777,1215,511105.26239218772279387
682.668066590442519575,0.007324203730478113,1220,511787.930458778165313445
680.226568665848197475,0.007350492071791127,1225,512468.15702744401351092
677.803431578177507596,0.007376769970547578,1230,513145.960459022191018516
675.398445405393573067,0.007403037472197402,1235,513821.358904427584591583
673.011403440467011846,0.007429294621814365,1240,514494.370307868051603429
670.642102129753920864,0.007455541464100645,1245,515165.012409997805524293
668.290341012790471992,0.007481778043391329,1250,515833.302751010595996285
665.955922663466181826,0.007508004403658855,1255,516499.258673674062178111
663.638652632539076026,0.007534220588517365,1260,517162.897326306601254137
661.338339391457088004,0.007560426641227006,1265,517824.235665698058342141
659.054794277451112596,0.00758662260469815,1270,518483.290459975509454737
656.78783143986617939,0.007612808521495555,1275,519140.078291415375634127
654.537267787698219102,0.007638984433842459,1280,519794.615559203073853229
652.302922938304871026,0.007665150383624606,1285,520446.918482141378724255
650.084619167259721415,0.007691306412394221,1290,521097.00310130863844567
647.882181359320273012,0.007717452561373906,1295,521744.885282667958718682
645.695436960480825802,0.007743588871460493,1300,522390.580719628439544484
643.524215931082299791,0.007769715383228827,1305,523034.104935559521844275
641.368350699951853037,0.007795832136935495,1310,523675.473286259473697312
639.227676119545943531,0.007821939172522497,1315,524314.700962379019640843
637.102029422071252694,0.007848036529620861,1320,524951.802991801090893537
634.991250176558632228,0.007874124247554207,1325,525586.794241977649525765
632.895180246865955756,0.007900202365342249,1330,526219.689422224515481521
630.813663750586452994,0.007926270921704256,1335,526850.503085975101934515
628.74654701883977787,0.007952329955062448,1340,527479.249632993941712385
626.693678556923714041,0.007978379503545352,1345,528105.943311550865426426
624.654909005805052194,0.008004419604991103,1350,528730.59822055667047862
622.630091104428784325,0.008030450296950697,1355,529353.228311661099262945
620.619079652825351439,0.008056471616691195,1360,529973.847391313924614384
618.621731475996253543,0.008082483601198885,1365,530592.469122789920867927
616.637905388558885131,0.008108486287182387,1370,531209.107028178479753058
614.667462160131996081,0.008134479711075725,1375,531823.774490338611749139
612.710264481443697811,0.008160463909041347,1380,532436.48475482005544695
610.766176931144438065,0.008186438916973101,1385,533047.250931751199885015
608.835065943307855524,0.008212404770499172,1390,533656.085997694507740539
606.916799775602898065,0.008238361504984973,1395,534263.002797470110638604
605.011248478121046415,0.008264309155535997,1400,534868.014045948231685019
603.118283862842928741,0.008290247757000625,1405,535471.13232981107461376
601.237779473729041784,0.008316177343972899,1410,536072.370109284803655544
599.369610557419711042,0.008342097950795253,1415,536671.739719842223366586
597.513654034529826601,0.008368009611561201,1420,537269.253373876753193187
595.669788471524282999,0.008393912360117996,1425,537864.923162348277476186
593.837894053160431367,0.008419806230069244,1430,538458.761056401437907553
592.017852555484220436,0.008445691254777485,1435,539050.778908956922127989
590.209547319367060247,0.008471567467366739,1440,539640.988456276289188236
588.412863224570788819,0.00849743490072501,1445,540229.401319500859977055
586.627686664328458182,0.008523293587506767,1450,540816.029006165188435237
584.853905520428982115,0.008549143560135377,1455,541400.882911685617417352
583.091409138794004334,0.008574984850805516,1460,541983.974320824411421686
581.340088305535652712,0.00860081749148554,1465,542565.314409129947074398
579.599835223484142986,0.008626641513919827,1470,543144.914244353431217384
577.870543489174484448,0.008652456949631085,1475,543722.784787842605701832
576.152108070281820623,0.008678263829922628,1480,544298.936895912887522455
574.444425283495210308,0.008704062185880627,1485,544873.381321196382732763
572.747392772819918671,0.008729852048376322,1490,545446.128713969202651434
571.060909488298544783,0.008755633448068211,1495,546017.189623457501196217
569.384875665141561192,0.008781406415404205,1500,546586.574499122642757409
567.719192803258083125,0.00880717098062376,1505,547154.293691925900840534
566.063763647177919967,0.008832927173759971,1510,547720.357455573078760501
564.418492166356189892,0.008858675024641652,1515,548284.775947739434950393
562.783283535852000318,0.008884414562895374,1520,548847.559231275286950711
561.158044117372912194,0.008910145817947484,1525,549408.717275392659862905
559.542681440677115436,0.008935868819026098,1530,549968.259956833336978341
557.937104185325446167,0.008961583595163067,1535,550526.197061018662424508
556.341222162775573943,0.008987290175195913,1540,551082.538283181437998451
554.754946298810879231,0.009012988587769744,1545,551637.293229480248877682
553.178188616296727948,0.009038678861339145,1550,552190.47141809654560563
551.610862218257031304,0.009064361024170041,1555,552742.082280314802636934
550.052881271264155467,0.009090035104341539,1560,553292.135161586066792401
548.504160989135417026,0.009115701129747743,1565,553840.639322575202209427
546.964617616929566819,0.009141359128099551,1570,554387.603940192131776246
545.434168415236826792,0.009167009126926423,1575,554933.038108607368603038
543.912731644756202068,0.00919265115357813,1580,555476.950840252124805106
542.400226551153943694,0.009218285235226479,1585,556019.3510668032787488
540.896573350197186528,0.009243911398867021,1590,556560.247640153475935328
539.40169321315693171,0.00926952967132073,1595,557099.649333366632867038
537.915508252474684179,0.009295140079235663,1600,557637.564841619107551217
536.437941507687192857,0.009320742649088607,1605,558174.002783126794744074
534.968916931603874617,0.009346337407186693,1610,558708.971700058398618691
533.508359376731632993,0.009371924379668997,1615,559242.480059435130251684
532.056194581941908972,0.009397503592508122,1620,559774.536254017072160656
530.612349159374924171,0.00942307507151176,1625,560305.148603176447084827
529.176750581576196414,0.009448638842324226,1630,560834.325353758023281241
527.749327168860524192,0.009474194930427987,1635,561362.074680926883805433
526.330008076898749885,0.009499743361145165,1640,561888.404689003782555318
524.918723284522722052,0.009525284159639015,1645,562413.32341228830527737
523.515403581743984511,0.009550817350915402,1650,562936.838815870049261881
522.119980557981824613,0.009576342959824243,1655,563458.958796428031086494
520.732386590496414979,0.009601861011060939,1660,563979.691183018527501473
519.35255483302288219,0.009627371529167793,1665,564499.043737851550383663
517.980419204602232566,0.009652874538535404,1670,565017.024157056152616229
516.615914378605159236,0.009678370063404045,1675,565533.640071434757775465
515.25897577194484642,0.009703858127865034,1680,566048.899047206702621885
513.909539534474976084,0.009729338755862073,1685,566562.808586741177597969
512.56754253856922915,0.009754811971192585,1690,567075.376129279746827119
511.232922368878658169,0.009780277797509027,1695,567586.609051648625485288
509.905617312263390932,0.009805736258320189,1700,568096.51466896088887622
508.585566347895204975,0.009831187376992482,1705,568605.100235308784081195
507.272709137527591294,0.009856631176751204,1710,569112.372944446311672489
505.966986015930002034,0.009882067680681795,1715,569618.339930462241674523
504.668337981483051347,0.009907496911731079,1720,570123.00826844372472587
503.376706686931511226,0.009932918892708485,1725,570626.384975130656237096
502.092034430292014851,0.009958333646287263,1730,571128.477009560948251947
500.814264145912448959,0.009983741195005675,1735,571629.291273706860700906
499.543339395680083987,0.010009141561268184,1740,572128.834613102540784893
498.279204360375556309,0.010034534767346619,1745,572627.113817462916341202
497.021803831169880774,0.010059920835381333,1750,573124.135621294086221976
495.77108320126173412,0.010085299787382345,1755,573619.906704495347956096
494.526988457652310592,0.010110671645230467,1760,574114.433692953000266688
493.289466173055110387,0.010136036430678426,1765,574607.723159126055377075
492.058463497938079364,0.010161394165351963,1770,575099.781622623993456439
490.833928152695574838,0.010186744870750925,1775,575590.615550776689031277
489.615808419947687296,0.010212088568250347,1780,576080.231359196636718573
488.40405313696450154,0.010237425279101515,1785,576568.635412333601220113
487.1986116882129331,0.010262755024433021,1790,577055.834024021814153213
485.999433998023826858,0.01028807782525181,1795,577541.833458019837980071
484.806470523377054632,0.010313393702444207,1800,578026.639928543215034703
483.619672246802397146,0.010338702676776935,1805,578510.259600790017431849
482.438990669394043227,0.010364004768898129,1810,578992.698591459411475076
481.264377803936585412,0.010389299999338329,1815,579473.962969263348060488
480.095786168140436338,0.010414588388511467,1820,579954.058755431488496826
478.933168777984634417,0.010439869956715843,1825,580432.991924209473131243
477.776479141165050362,0.010465144724135085,1830,580910.768403350638181605
476.625671250646048174,0.010490412710839109,1835,581387.394074601284229779
475.480699578313695227,0.010515673936785059,1840,581862.874774179597925006
474.341519068728656188,0.010540928421818238,1845,582337.216293248326581194
473.208085132976944606,0.010566176185673036,1850,582810.4243783813035258
472.080353642616744213,0.010591417247973837,1855,583282.504732023920270013
470.95828092371954929,0.010616651628235926,1860,583753.463012947639819303
469.841823751003909872,0.010641879345866378,1865,584223.304836698643729175
468.730939342060103146,0.010667100420164947,1870,584692.035776040703832321
467.625585351664087144,0.010692314870324934,1875,585159.661361392367919465
466.525719866179126775,0.010717522715434056,1880,585626.18708125854704624
465.431301398043515379,0.010742723974475297,1885,586091.618382656590561619
464.342288880342847393,0.010767918666327758,1890,586555.960671536933409012
463.258641661465329332,0.010793106809767492,1895,587019.219313198398738344
462.180319499838647225,0.010818288423468333,1900,587481.399632698237385569
461.107282558746938809,0.010843463526002714,1905,587942.506915256984324378
460.039491401226448333,0.010868632135842479,1910,588402.546406658210772711
458.976906985038470626,0.010893794271359686,1915,588861.523313643249243337
457.919490657718219273,0.010918949950827399,1920,589319.44280430096746261
456.867204151698281291,0.010944099192420471,1925,589776.310008452665743901
455.820009579505347578,0.010969242014216329,1930,590232.130018032171091479
454.777869429028934749,0.010994378434195735,1935,590686.907887461200026228
453.740746558860839655,0.011019508470243552,1940,591140.648634020060865883
452.708604193704093037,0.011044632140149493,1945,591593.35723821376495892
451.681405919850203315,0.011069749461608871,1950,592045.038644133615162235
450.659115680723505539,0.011094860452223334,1955,592495.697759814338667774
449.64169777249145402,0.011119965129501595,1960,592945.339457586830121794
448.629116839739720112,0.011145063510860154,1965,593393.968574426569841906
447.62133787121097905,0.011170155613624016,1970,593841.589912297780820956
446.618326195606291735,0.011195241455027397,1975,594288.208238493387112691
445.620047477448008789,0.011220321052214421,1980,594733.82828597083512148
444.62646771300314523,0.011245394422239822,1985,595178.45475368383826671
443.637553226266194606,0.011270461582069621,1990,595622.092306910104461316
442.653270665000371562,0.011295522548581812,1995,596064.745577575104832878
441.673586996836291407,0.011320577338567033,2000,596506.419164571941124285
440.698469505427114488,0.011345625968729228,2005,596947.117634077368238773
439.727885786659201969,0.011370668455686313,2010,597386.845519864027440742
438.761803744917347997,0.011395704815970823,2015,597825.607323608944788739
437.800191589403671214,0.01142073506603056,2020,598263.407515198348459953
436.843017830509266198,0.011445759222229231,2025,598700.250533028857726151
435.890251276237732607,0.011470777300847085,2030,599136.140784305095458758
434.941861028679716674,0.011495789318081535,2035,599571.082645333775175432
433.997816480537616165,0.011520795290047783,2040,600005.080461814312791597
433.058087311699616066,0.01154579523277943,2045,600438.138549126012407663
432.122643485862238046,0.01157078916222909,2050,600870.261192611874645709
431.191455247200602185,0.011595777094268987,2055,601301.452647859075247894
430.264493117085614611,0.011620759044691555,2060,601731.717140976160862505
429.341727890847309454,0.011645735029210026,2065,602161.058868867008171959
428.42313063458358805,0.01167070506345902,2070,602589.481999501591760009
427.508672682013612491,0.011695669162995117,2075,603016.9906721836053725
426.598325631375124518,0.011720627343297438,2080,603443.588997814980497018
425.692061342364974331,0.011745579619768208,2085,603869.281059157345471349
424.789851933122157216,0.011770526007733318,2090,604294.070911090467628565
423.891669777252668913,0.011795466522442888,2095,604717.962580867720297478
422.997487500895503404,0.011820401179071813,2100,605140.960068368615800882
422.107277979829129307,0.011845329992720311,2105,605563.067346348444930189
421.221014336617793271,0.011870252978414466,2110,605984.28836068506272346
420.338669937797010787,0.011895170151106761,2115,606404.627030622859734247
419.460218391097616519,0.011920081525676612,2120,606824.087249013957350766
418.585633542707757788,0.011944987116930892,2125,607242.672882556665108554
417.714889474572226064,0.011969886939604453,2130,607660.387772031237334618
416.847960501728532384,0.01199478100836064,2135,608077.235732532965867002
415.98482116967914337,0.012019669337791805,2140,608493.220553702645010372
415.125446251799305124,0.01204455194241981,2145,608908.345999954444315496
414.269810746779892645,0.012069428836696531,2150,609322.615810701224208141
413.417889876104732532,0.012094300035004354,2155,609736.033700577328940673
412.569659081561856722,0.012119165551656667,2160,610148.603359658890797395
411.725094022788154731,0.012144025400898348,2165,610560.328453681678952126
410.88417057484690141,0.012168879596906245,2170,610971.212624256525853536
410.04686482583764661,0.012193728153789661,2175,611381.259489082363500146
409.213153074537962283,0.01221857108559082,2180,611790.472642156901462429
408.383011828076551551,0.012243408406285345,2185,612198.85565398497801398
407.556417799637233079,0.012268240129782715,2190,612606.412071784615247059
406.73334790619332269,0.012293066269926732,2195,613013.145419690808569749
405.913779266271942652,0.012317886840495977,2200,613419.059198957080512401
405.097689197747797323,0.012342701855204258,2205,613824.156888154828309724
404.285055215665961985,0.012367511327701066,2210,614228.441943370494271709
403.475855030093239636,0.012392315271572012,2215,614631.917798400587511345
402.670066543997648347,0.012417113700339273,2220,615034.587864944585159692
401.867667851155609407,0.012441906627462023,2225,615436.455532795740769099
401.068637234086414,0.01246669406633687,2230,615837.524170029827183099
400.27295316201355352,0.012491476030298283,2235,616237.797123191840736619
399.480594288852505798,0.012516252532619016,2240,616637.277717480693242417
398.691539451224576646,0.012541023586510527,2245,617035.969256931917819063
