Received Ninja Tokens,Price in BNB,Total BNB,Total Ninja Sold
2686.155330042308772319,0.003722792903358456,560,388823.379913916949848186
2645.894589673680210926,0.003779440057448889,570,391469.274503590630059112
2606.886936124727139587,0.003835992985129427,580,394076.161439715357198699
2569.073798929493778082,0.003892453383070153,590,396645.235238644850976781
2532.400230960110251288,0.003948822890530496,600,399177.635469604961228069
2496.81463119350147878,0.004005103092182659,610,401674.450100798462706849
2462.26849262694759274,0.004061295520754192,620,404136.718593425410299589
2428.716172714827336999,0.004117401659503903,630,406565.434766140237636588
2396.1146840085342272,0.004173422944543994,640,408961.549450148771863788
2364.42350295070603912,0.004229360767020121,650,411325.972953099477902908
2333.604395009360496182,0.004285216475160044,660,413659.57734810883839909
2303.621254542188778929,0.004340991376200578,670,415963.198602651027178019
2274.439957960275952672,0.004396686738201709,680,418237.638560611303130691
2246.028228917417563269,0.004452303791755986,690,420483.66678952872069396
2218.355514388982507463,0.0045078437316006,700,422702.022303917703201423
2191.392870625490468297,0.004563307718138963,710,424893.41517454319366972
2165.112858072912949778,0.004618696878878004,720,427058.528032616106619498
2139.489444446042214124,0.004674012309786929,730,429198.017477062148833622
2114.497915224709312457,0.004729255076582703,740,431312.515392286858146079
2090.114790916553518225,0.004784426215947123,750,433402.630183203411664304
2066.31775049564275373,0.004839526736679933,760,435468.947933699054418034
2043.085560484547646802,0.004894557620792128,770,437512.033494183602064836
2020.398009199371778987,0.004949519824543246,780,439532.431503382973843823
1998.23584572351019964,0.005004414279426188,790,441530.667349106484043463
1976.580723217218660441,0.005059241893102808,800,443507.248072323702703904
1955.415146207011481531,0.005114003550293326,810,445462.663218530714185435
1934.722421531975818859,0.005168700113622333,820,447397.385640062690004294
1914.486612653739160919,0.005223332424424027,830,449311.872252716429165213
1894.692497063444236122,0.005277901303509066,840,451206.564749779873401335
1875.325526543012079489,0.005332407551895306,850,453081.890276322885480824
1856.37179005950897299,0.005386851951504517,860,454938.262066382394453814
1837.817979090839302405,0.005441235265827009,870,456776.080045473233756219
1819.65135519849554416,0.005495558240556008,880,458595.731400671729300379
1801.85971967891267362,0.005549821604193459,890,460397.591120350641973999
1784.431385139277429322,0.005604026068628851,900,462182.022505489919403321
1767.355148856592350921,0.005658172329692533,910,463949.377654346511754242
1750.620267790531340029,0.005712261067684919,920,465699.997922137043094271
1734.216435131272676697,0.005766292947882853,930,467434.214357268315770968
1718.133758273167922387,0.005820268621024376,940,469152.348115541483693355
1702.362738113899578782,0.005874188723773001,950,470854.710853655383272137
1686.894249586784521587,0.005928053879162587,960,472541.605103242167793724
1671.719523341172297381,0.005981864697023792,970,474213.324626583340091105
1656.83012849253713016,0.006035621774393054,980,475870.154755075877221265
1642.217956369932250266,0.006089325695904985,990,477512.372711445809471531
1627.875205194020657005,0.006142977034168989,1000,479140.247916639830128536
1613.79436562396754476,0.006196576350130914,1010,480754.042282263797673296
1599.968207116121070831,0.006250124193420443,1020,482354.010489379918744127
1586.389765041660036064,0.006303621102684932,1030,483940.400254421578780191
1573.052328514285416025,0.006357067605910343,1040,485513.452582935864196216
1559.949428882609915456,0.006410464220729891,1050,487073.402011818474111672
1547.074828845184978273,0.006463811454720975,1060,488620.476840663659089945
1534.422512149124237524,0.006517109805690951,1070,490154.899352812783327469
1521.986673836059924076,0.006570359761952255,1080,491676.886026648843251545
1509.761711001725654282,0.006623561802587381,1090,493186.647737650568905827
1497.7422140378146082,0.006676716397704152,1100,494684.389951688383514027
1485.922958326933867188,0.006729824008681742,1110,496170.312910015317381215
1474.298896363479422768,0.006782885088407853,1120,497644.611806378796803983
1462.865150275106431833,0.006835900081507444,1130,499107.476956653903235816
1451.617004721178675486,0.006888869424563377,1140,500559.093961375081911302
1440.549900146161678996,0.006941793546329339,1150,501999.643861521243590298
1429.65942636738628676,0.006994672867935368,1160,503429.303287888629877058
1418.941316477963404134,0.007047507803086304,1170,504848.244604366593281192
1408.391441046884984908,0.007100298758253461,1180,506256.6360454134782661
1398.005802599509234761,0.007153046132859813,1190,507654.641848012987500861
1387.780530362706777372,0.00720575031945896,1200,509042.422378375694278233
1377.71187525994590434,0.007258411703908123,1210,510420.134253635640182573
1367.796205142525130931,0.007311030665535436,1220,511787.930458778165313504
1358.030000244025705071,0.007363607577301746,1230,513145.960459022191018575
1348.409848845860584913,0.007416142805957152,1240,514494.370307868051603488
1338.932443142544392856,0.007468636712192496,1250,515833.302751010595996344
1329.594575296005257853,0.007521089650786005,1260,517162.897326306601254197
1320.3931336689082006,0.00757350197074527,1270,518483.290459975509454797
1311.325099227564398493,0.007625874015444756,1280,519794.61555920307385329
1302.387542105564592441,0.007678206122759006,1290,521097.003101308638445731
1293.577618319801098815,0.007730498625191718,1300,522390.580719628439544546
1284.892566631034152829,0.007782751850000833,1310,523675.473286259473697375
1276.329705541617196225,0.007834966119319809,1320,524951.8029918010908936
1267.886430423424587985,0.007887141750275212,1330,526219.689422224515481585
1259.560210769426230865,0.007939279055100756,1340,527479.24963299394171245
1251.348587562728766236,0.007991378341247946,1350,528730.598220556670478686
1243.249170757254135765,0.008043439911493423,1360,529973.847391313924614451
1235.259636864555138675,0.008095464064043152,1370,531209.107028178479753126
1227.377726641575693892,0.008147451092633559,1380,532436.484754820055447018
1219.60124287445229359,0.008199401286629728,1390,533656.085997694507740608
1211.928048253723944481,0.008251314931120765,1400,534868.014045948231685089
1204.356063336571970526,0.00830319230701243,1410,536072.370109284803655615
1196.883264591949537643,0.008355033691117132,1420,537269.253373876753193258
1189.507682524684714366,0.008406839356241383,1430,538458.761056401437907624
1182.227399874851280683,0.008458609571270792,1440,539640.988456276289188307
1175.040549888899247002,0.008510344601252702,1450,540816.029006165188435309
1167.94531465922298645,0.00856204470747652,1460,541983.974320824411421759
1160.939923529019795698,0.008613710147551861,1470,543144.914244353431217457
1154.022651559456305071,0.008665341175484535,1480,544298.936895912887522528
1147.19181805631512898,0.008716938041750489,1490,545446.128713969202651508
1140.445785153440105976,0.008768500993367747,1500,546586.574499122642757484
1133.782956450436003093,0.008820030273966422,1510,547720.357455573078760577
1127.201775702208190211,0.008871526123856877,1520,548847.559231275286950788
1120.70072555805002763,0.008922988780096065,1530,549968.259956833336978418
1114.27832634810102011,0.008974418476552146,1540,551082.538283181437998528
1107.933134915107607179,0.009025815443967404,1550,552190.471418096545605707
1101.663743489521186771,0.009077179910019538,1560,553292.135161586066792478
1095.468778606064983845,0.009128512099381374,1570,554387.603940192131776323
1089.346900059993028861,0.009179812233779042,1580,555476.950840252124805184
1083.296799901351130223,0.009231080532048682,1590,556560.247640153475935407
1077.31720146563161589,0.009282317210191708,1600,557637.564841619107551297
1071.406858439291067474,0.009333522481428681,1610,558708.971700058398618771
1065.564553958673541966,0.009384696556251847,1620,559774.536254017072160737
1059.789099740951120586,0.00943583964247636,1630,560834.325353758023281323
1054.079335245759274077,0.00948695194529024,1640,561888.4046890037825554
1048.434126866266706563,0.009538033667303117,1650,562936.838815870049261963
1042.852367148478239592,0.009589085008593771,1660,563979.691183018527501555
1037.332974037625114757,0.009640106166756528,1670,565017.024157056152616312
1031.874890150550005656,0.009691097336946541,1680,566048.899047206702621968
1026.477082073044205235,0.009742058711923973,1690,567075.376129279746827203
1021.138539681142049102,0.009792990482097143,1700,568096.514668960888876305
1015.85827548542279627,0.009843892835564636,1710,569112.372944446311672575
1010.635323997413053381,0.009894765958156433,1720,570123.008268443724725956
1005.468741117223526078,0.009945610033474069,1730,571128.477009560948252034
1000.357603541592532947,0.009996425242929863,1740,572128.834613102540784981
995.301008191545437084,0.010047211765785233,1750,573124.135621294086222065
990.298071658914044712,0.010097969779188134,1760,574114.433692953000266777
985.347929670993189752,0.01014869945820964,1770,575099.781622623993456529
980.449736572643262135,0.010199400975879687,1780,576080.231359196636718664
975.602664825177434641,0.01025007450322201,1790,577055.834024021814153305
970.80590452140088149,0.010300720209288298,1800,578026.639928543215034795
966.058662916196440373,0.010351338261191576,1810,578992.698591459411475168
961.360163972077021751,0.01040192882413885,1820,579954.058755431488496919
956.70964791914968478,0.010452492061463027,1830,580910.768403350638181699
952.106370828959743402,0.010503028134654127,1840,581862.874774179597925101
947.549604201705600795,0.010553537203389821,1850,582810.424378381303525896
943.038634566336293504,0.010604019425565293,1860,583753.4630129476398194
938.572763093064013018,0.010654474957322463,1870,584692.035776040703832418
934.15130521784321392,0.010704903953078574,1880,585626.187081258547046338
929.773590278386362773,0.010755306565554168,1890,586555.960671536933409111
925.438961161303976558,0.010805682945800463,1900,587481.399632698237385669
921.146773959973387144,0.010856033243226155,1910,588402.546406658210772813
916.896397642756689899,0.010906357605623643,1920,589319.442804300967462712
912.68721373120362887,0.010956656179194715,1930,590232.130018032171091582
908.518615987889774404,0.011006929108575686,1940,591140.648634020060865986
904.390010113554296353,0.011057176536862022,1950,592045.038644133615162339
900.30081345321495956,0.011107398605632449,1960,592945.339457586830121899
896.250454710950699163,0.011157595454972566,1970,593841.589912297780821062
892.238373673054300524,0.011207767223497978,1980,594733.828285970835121586
888.264020939269339836,0.011257914048376952,1990,595622.092306910104461422
884.32685766183666297,0.011308036065352617,2000,596506.419164571941124392
880.426355292086316457,0.011358133408764716,2010,597386.845519864027440849
876.561995334321019211,0.011408206211570919,2020,598263.40751519834846006
872.733269106746998805,0.011458254605367709,2030,599136.140784305095458865
868.93967750921733284,0.011508278720410858,2040,600005.080461814312791705
865.180730797561854113,0.011558278685635494,2050,600870.261192611874645818
861.455948364286216797,0.011608254628675769,2060,601731.717140976160862615
857.764858525430897505,0.011658206675884147,2070,602589.48199950159176012
854.10699831338873701,0.011708134952350317,2080,603443.58899781498049713
850.481913275487131548,0.011758039581919729,2090,604294.070911090467628678
846.889157278148172318,0.011807920687211784,2100,605140.960068368615800996
843.328292316446922578,0.011857778389637664,2110,605984.288360685062723574
839.798888328894627307,0.01190761280941783,2120,606824.087249013957350881
836.300523017279983852,0.011957424065599174,2130,607660.387772031237334733
832.832781671407675755,0.012007212276071858,2140,608493.220553702645010488
829.39525699857919777,0.012056977557585828,2150,609322.615810701224208258
825.987548957666589255,0.012106720025767021,2160,610148.603359658890797513
822.609264597635056142,0.012156439795133264,2170,610971.212624256525853655
819.260017900375608894,0.012206136979109883,2180,611790.472642156901462549
815.939429627713784631,0.012255811690045019,2190,612606.41207178461524718
812.647127172465265342,0.012305464039224659,2200,613419.059198957080512522
809.382744413413759309,0.012355094136887398,2210,614228.441943370494271831
806.145921574090887984,0.012404702092238923,2220,615034.587864944585159815
802.936305085242023407,0.012454288013466237,2230,615837.524170029827183222
799.753547450866059318,0.012503852007751629,2240,616637.27771748069324254
796.59730711772097964,0.012553394181286382,2250,617433.87502459841422218
793.467248348190817704,0.012602914639284242,2260,618227.342272946605039884
790.363041096413185016,0.012652413485994647,2270,619017.7053140430182249
787.284360887569995655,0.012701890824715713,2280,619804.989674930588220555
784.230888700247327498,0.012751346757806998,2290,620589.220563630835548053
781.202310851773549941,0.012800781386702034,2300,621370.422874482609097994
778.198318886447915008,0.012850194811920644,2310,622148.621193369057013002
775.218609466574759864,0.012899587133081035,2320,622923.839802835631772866
772.262884266221308543,0.012948958448911693,2330,623696.102687101853081409
769.330849867619793921,0.01299830885726306,2340,624465.43353696947287533
766.422217660137251994,0.013047638455119011,2350,625231.855754629610127324
763.536703741738873524,0.013096947338608141,2360,625995.392458371349000848
760.674028822873237343,0.013146235603014849,2370,626756.066487194222238191
757.8339181327100986,0.013195503342790238,2380,627513.900405326932336791
755.016101327663668015,0.013244750651562828,2390,628268.916506654596004806
752.220312402136498009,0.013293977622149089,2400,629021.136819056732502815
749.446289601421191959,0.013343184346563795,2410,629770.583108658153694774
746.693775336699176884,0.013392370916030202,2420,630517.276883994852871658
743.962516102077730736,0.013441537420990062,2430,631261.239400096930602394
741.252262393608336031,0.013490683951113466,2440,632002.491662490538938425
738.562768630231244666,0.013539810595308519,2450,632741.054431120770183091
735.893793076592887072,0.013588917441730868,2460,633476.948224197363070163
733.245097767684444924,0.013638004577793059,2470,634210.193321965047515087
730.61644843525153294,0.013687072090173749,2480,634940.809770400299048027
728.007614435926504168,0.013736120064826768,2490,635668.817384836225552195
725.418368681036406883,0.013785148586990027,2500,636394.235753517261959078
722.848487568041081839,0.013834157741194289,2510,637117.084241085303040917
720.297750913557298367,0.013883147611271795,2520,637837.381991998860339284
717.765941887926188478,0.01393211828036475,2530,638555.147933886786527762
715.252846951282551712,0.013981069830933678,2540,639270.400780838069079474
712.758255791085871785,0.014030002344765636,2550,639983.159036629154951259
710.281961261074110737,0.014078915902982308,2560,640693.440997890229061996
707.823759321602529132,0.01412781058604796,2570,641401.264757211831591128
705.383448981330923287,0.014176686473777279,2580,642106.648206193162514415
702.960832240223774174,0.014225543645343082,2590,642809.609038433386288589
700.555714033828868974,0.014274382179283907,2600,643510.164752467215157563
698.167902178800986636,0.014323202153511487,2610,644208.332654646016144199
695.797207319638234559,0.014372003645318107,2620,644904.129861965654378758
693.443442876599586,0.014420786731383847,2630,645597.573304842253964758
691.106424994773098206,0.014469551487783709,2640,646288.679729837027062964
688.785972494265190739,0.014518297989994649,2650,646977.465702331292253703
686.481906821482233251,0.014567026312902479,2660,647663.947609152774486954
684.194052001476533,0.014615736530808688,2670,648348.141661154251019954
681.9222345913296259,0.014664428717437139,2680,649030.063895745580645854
679.666283634546561724,0.014713102945940678,2690,649709.730179380127207578
677.426030616435635276,0.014761759288907639,2700,650387.156209996562842854
675.201309420448751874,0.01481039781836825,2710,651062.357519417011594728
672.991956285458328061,0.014859018605800942,2720,651735.349475702469922789
670.797809763947318224,0.014907621722138574,2730,652406.147285466417241013
668.618710681089625232,0.014956207237774549,2740,653074.765996147506866245
666.454502094698799428,0.015004775222568855,2750,653741.220498242205665673
664.305029256023555805,0.015053325745854008,2760,654405.525527498229221478
662.17013957136924489,0.015101858876440911,2770,655067.695667069598466368
660.049682564524999316,0.015150374682624625,2780,655727.745349634123465684
657.943509839976846067,0.015198873232190057,2790,656385.688859474100311751
655.851475046887624473,0.015247354592417571,2800,657041.540334520987936224
653.773433843825082943,0.015295818830088503,2810,657695.313768364813019167
651.709243864220043626,0.015344266011490614,2820,658347.023012229033062793
649.658764682537024411,0.015392696202423454,2830,658996.681776911570087204
647.621857781140192331,0.015441109468203647,2840,659644.303634692710279535
645.598386517837992117,0.015489505873670113,2850,660289.902021210548271652
643.588216094090248932,0.015537885483189201,2860,660933.490237304638520584
641.591213523861985508,0.01558624836065976,2870,661575.081450828500506092
639.607247603108621759,0.015634594569518129,2880,662214.688698431609127851
637.636188879877639619,0.015682924172743071,2890,662852.32488731148676747
635.67790962501219803,0.015731237232860619,2900,663488.0027969364989655
633.732283803442572943,0.015779533811948871,2910,664121.735080739941538443
631.799187046051675454,0.015827813971642705,2920,664753.534267785993213897
629.878496622101267948,0.015876077773138443,2930,665383.412764408094481845
627.970091412205854068,0.015924325277198432,2940,666011.382855820300335913
626.073851881841563451,0.01597255654415558,2950,666637.456707702141899364
624.189660055377687194,0.016020771633917817,2960,667261.646367757519586558
622.317399490618844962,0.0160689706059725,2970,667883.96376724813843152
620.456955253846080102,0.016117153519390758,2980,668504.420722501984511622
618.60821389534548519,0.016165320432831778,2990,669123.028936397329996812
616.771063425413257588,0.016213471404547029,3000,669739.7999998227432544
614.945393290826372991,0.016261606492384431,3010,670354.745393113569627391
613.13109435176834496,0.016309725753792474,3020,670967.876487465337972351
611.328058859199810285,0.016357829245824271,3030,671579.204546324537782636
609.536180432663944025,0.016405917025141561,3040,672188.740726757201726661
607.755354038516964407,0.016453989148018665,3050,672796.496080795718691068
605.985475968574236763,0.016502045670346378,3060,673402.481556764292927831
604.226443819162727473,0.01655008664763582,3070,674006.708000583455655304
602.478156470570793841,0.016598112135022225,3080,674609.186157054026449145
600.740514066886523983,0.016646122187268692,3090,675209.926671120912973128
599.013417996216062573,0.01669411685876988,3100,675808.940089117129035701
597.296770871273573687,0.016742096203555652,3110,676406.236859988402609388
595.590476510334701371,0.01679006027529468,3120,677001.827336498737310759
593.894439918545591989,0.016838009127297992,3130,677595.721776417282902748
592.208567269579740159,0.016885942812522487,3140,678187.930343686862642907
590.532765887635112292,0.016933861383574389,3150,678778.463109574497755199
588.866944229764188599,0.016981764892712671,3160,679367.330053804261943798
587.211011868529746086,0.017029653391852421,3170,679954.541065672791689884
585.564879474979381656,0.017077526932568178,3180,680540.10594514777107154
583.928458801931946207,0.017125385566097219,3190,681124.034403949703017747
582.301662667569227569,0.017173229343342799,3200,681706.336066617272245316
580.684404939326382593,0.017221058314877362,3210,682287.020471556598627909
579.076600518074776629,0.017268872530945703,3220,682866.097072074673404538
577.478165322591042329,0.01731667204146809,3230,683443.575237397264446867
575.889016274306319146,0.017364456896043351,3240,684019.464253671570766013
574.309071282329780358,0.017412227143951918,3250,684593.773324953900546371
572.738249228740695907,0.017459982834158839,3260,685166.511574182641242278
571.176469954143417038,0.017507724015316745,3270,685737.688044136784659316
569.623654243479802668,0.017555450735768782,3280,686307.311698380264461984
568.079723812093737815,0.017603163043551514,3290,686875.391422192358199799
566.544601292042521317,0.017650860986397782,3300,687441.936023484400721116
565.018210218650023563,0.017698544611739527,3310,688006.954233703050744679
563.500475017296635206,0.017746213966710587,3320,688570.454708720347379885
561.991320990441144901,0.017793869098149451,3330,689132.446029710788524786
560.490674304869798005,0.017841510052601985,3340,689692.936704015658322791
558.998461979167899225,0.017889136876324121,3350,690251.935165994826222016
557.514611871409430159,0.017936749615284517,3360,690809.449777866235652175
556.039052667060257955,0.017984348315167179,3370,691365.48883053329591013
554.571713867090613751,0.018031933021374063,3380,691920.060544400386523881
553.11252577629261939,0.01807950377902763,3390,692473.173070176679143271
551.661419491798738086,0.018127060632973382,3400,693024.834489668477881357
550.218326891797119471,0.018174603627782366,3410,693575.052816560275000828
548.783180624439901653,0.018222132807753643,3420,694123.835997184714902481
547.355914096940622847,0.018269648216916733,3430,694671.191911281655525328
545.936461464856982709,0.018317149899034028,3440,695217.128372746512508037
544.52475762155527882,0.018364637897603179,3450,695761.653130368067786857
543.120738187852926987,0.018412112255859452,3460,696304.773868555920713844
541.724339501835555015,0.018459573016778059,3470,696846.498208057756268859
540.335498608845238652,0.018507020223076457,3480,697386.833706666601507511
538.954153251636525382,0.018554453917216631,3490,697925.787859918238032893
537.580241860696966806,0.018601874141407335,3500,698463.368101778934999699
536.213703544728953518,0.018649280937606319,3510,698999.581805323663953217
534.854478081289717731,0.018696674347522528,3520,699534.436283404953670948
533.502505907586438447,0.018744054412618269,3530,700067.938789312540109395
532.157728111423451806,0.018791421174111362,3540,700600.096517423963561201
530.820086422298635353,0.01883877467297726,3550,701130.916603846262196554
529.48952320264609949,0.018886114949951148,3560,701660.406127048908296044
528.165981439222382256,0.018933442045530017,3570,702188.5721084881306783
526.849404734633404945,0.018980755999974714,3580,702715.421513222764083245
525.539737298999505903,0.01902805685331197,3590,703240.961250521763589148
524.236923941755928227,0.0190753446453364,3600,703765.198174463519517375
522.940910063586194025,0.019122619415612493,3610,704288.1390845271057114
521.651641648485853485,0.019169881203476561,3620,704809.790726175591564885
520.369065255954151169,0.019217130048038685,3630,705330.159791431545716054
519.093128013311204873,0.019264365988184625,3640,705849.252919444856920927
517.823777608138344001,0.019311589062577715,3650,706367.076697052995264928
516.560962280839304764,0.01935879930966074,3660,706883.637659333834569692
515.304630817320028685,0.019405996767657783,3670,707398.942290151154598377
514.054732541784858863,0.019453181474576058,3680,707912.99702269293945724
512.811217309646975286,0.019500353468207725,3690,708425.808240002586432526
511.574035500550956195,0.019547512786131676,3700,708937.382275503137388721
510.343138011505397125,0.019594659465715311,3710,709447.725413514642785846
509.118476250123562832,0.01964179354411629,3720,709956.843889764766348678
507.900002127970089827,0.019688915058284263,3730,710464.743891892736438505
506.6876680540117988,0.019736024044962589,3740,710971.431559946748237305
505.481426928170716739,0.019783120540690028,3750,711476.912986874918954044
504.281232134977448189,0.01983020458180242,3760,711981.194219009896402233
503.087037537323073742,0.019877276204434344,3770,712484.281256547219475975
501.898797470307791632,0.01992433544452076,3780,712986.180054017527267607
500.716466735184555198,0.019971382337798629,3790,713486.896520752711822805
499.540000593395995035,0.020018416919808526,3800,713986.43652134610781784
498.3693547607029498,0.020065439225896223,3810,714484.80587610681076764
497.204485401402964097,0.020112449291214264,3820,714982.010361508213731737
496.045349122637145392,0.020159447150723517,3830,715478.055710630850877129
494.891902968783804781,0.020206432839194719,3840,715972.94761359963468191
493.74410441593733847,0.020253406391209994,3850,716466.69171801557202038
492.601911366470838172,0.020300367841164357,3860,716959.293629382042858552
491.465282143680949256,0.020347317223267213,3870,717450.758911525723807808
490.334175486513525384,0.020394254571543823,3880,717941.093087012237333192
489.208550544368657635,0.020441179919836769,3890,718430.301637556605990827
488.088366871983684683,0.020488093301807396,3900,718918.39000442858967551
486.973584424392818547,0.020534994750937241,3910,719405.363588852982494057
485.864163551962047718,0.020581884300529448,3920,719891.227752404944541775
484.760064995498006174,0.020628761983710169,3930,720375.987817400442547949
483.661249881429522894,0.020675627833429945,3940,720859.649067281872070843
482.567679717060591972,0.02072248188246508,3950,721342.216746998932662815
481.479316385893528393,0.020769324163418999,3960,721823.696063384826191208
480.396122143021098919,0.020816154708723586,3970,722304.092185527847290127
479.318059610586441365,0.020862973550640517,3980,722783.410245138433731492
478.245091773309608876,0.020909780721262574,3990,723261.655336911743340368
477.17718197407959862,0.020956576252514947,4000,723738.832518885822938988
476.114293909610746601,0.021003360176156521,4010,724214.946812795433685589
475.056391626162392119,0.021050132523781158,4020,724690.003204421596077708
474.003439515320736732,0.02109689332681895,4030,725164.00664393691681444
472.955402309841843441,0.021143642616537478,4040,725636.962046246758657881
471.912245079554742232,0.021190380424043043,4050,726108.874291326313400113
470.873933227323628068,0.021237106780281897,4060,726579.748224553637028181
469.840432485068156986,0.021283821716041449,4070,727049.588657038705185167
468.811708909840865014,0.02133052526195147,4080,727518.400365948546050181
467.787728879960753375,0.021377217448485283,4090,727986.188094828506803556
466.768459091202101709,0.021423898305960933,4100,728452.956553919708905265
465.753866553037588949,0.02147056786454236,4110,728918.710420472746494214
464.743918584934819013,0.021517226154240549,4120,729383.454339057681313227
463.738582812705365617,0.02156387320491467,4130,729847.192921870386678844
462.737827164905467279,0.021610509046273212,4140,730309.930749035292146123
461.741619869287520026,0.021657133707875104,4150,730771.672368904579666149
460.74992944930153136,0.02170374721913082,4160,731232.422298353881197509
459.762724720645714802,0.02175034960930348,4170,731692.185023074526912311
458.779974787865419698,0.021796940907509934,4180,732150.964997862392332009
457.801649040999606075,0.021843521142721843,4190,732608.766646903391938084
456.82771715227408907,0.021890090343766743,4200,733065.594364055666027154
455.858149072840791907,0.021936648539329099,4210,733521.452513128506819061
454.892915029562260562,0.021983195757951356,4220,733976.345428158069079623
453.931985521840707062,0.022029732028034968,4230,734430.277413679909786685
452.975331318490861971,0.022076257377841429,4240,734883.252744998400648656
452.022923454655929862,0.022122771835493286,4250,735335.275668453056578518
451.07473322876595459,0.022169275428975146,4260,735786.350401681822533108
450.130732199537913922,0.022215768186134671,4270,736236.48113388136044703
449.190892183016875521,0.022262250134683569,4280,736685.672026064377322551
448.255185249657558542,0.022308721302198565,4290,737133.927211314034881093
447.323583721445657017,0.022355181716122378,4300,737581.25079503548053811
446.396060169058292945,0.022401631403764671,4310,738027.646855204538831055
445.472587409062978484,0.022448070392303007,4320,738473.119442613601809539
444.553138501154477876,0.022494498708783788,4330,738917.672581114756287415
443.63768674542897075,0.022540916380123188,4340,739361.310267860185258165
442.726205679694929252,0.022587323433108078,4350,739804.036473539880187417
441.818669076820132003,0.022633719894396935,4360,740245.85514261670031942
440.915050942114248276,0.022680105790520757,4370,740686.770193558814567696
440.01532551074643588,0.022726481147883953,4380,741126.785519069561003576
439.119467245197406255,0.022772845992765238,4390,741565.904986314758409831
438.227450832745419957,0.022819200351318511,4400,742004.132437147503829788
437.339251182985685309,0.022865544249573731,4410,742441.471688330489515097
436.454843425382642337,0.022911877713437779,4420,742877.926531755872157434
435.574202906854623279,0.022958200768695317,4430,743313.500734662726780713
434.697305189390389946,0.023004513441009638,4440,743748.198039852117170659
433.824126047697057039,0.023050815755923505,4450,744182.022165899814227698
432.954641466878919136,0.023097107738859986,4460,744614.976807366693146834
432.088827640146707556,0.023143389415123283,4470,745047.06563500683985439
